uniq_id,reference,bike_type,bike_size,bike_year,bike_year_circulation,bike_km,bike_color,bike_warranty,bike_description,price,bike_brand,bike_model,vendor_city,vendor_type,source,scrap_date,url
moto-selection-1190062,1190062,SCOOTER,125,2021,0,613,,,"La concession Honda Folie Mericourt vous propose un Forza 125 argent bleu. garantie jusqu'en janvier 2026 . Le scooter totalise 613 kilomètres , première main aucun frais à prévoir.  Visible dans notre Showroom parisien.  Premier entretient des 1000kms effectué pour la vente Reprises possible sur :Honda vision lead pcx forza sh sh125 sh300 swt400 silverwing swt 600 integra  Xadv yamaha delight nmax xmax majesty tmax 500 t max 530 tmax sx dx   suzuki burgman piaggio x8 x9 x10 x-evo vespa primavera zip kymco ak550 peugeot metropolis   34CH,ABS,Anti-patinage,Béquille centrale,Peinture métal,Prise USB,Assurance sur place,Financement & Assurance possibles ,Gravage possible,Prix hors frais d'immatriculation,Reprise possible,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 26/01/2026  Financement sur place de 24 à 60 mois y compris sans apport, accord sous 24 heures. Voici les documents nécessaires : pièce d'identité, permis de conduire (+attestation formation 125 si concerné), 3 dernières fiches de paie, dernier avis d'imposition sur le revenu, justificatif de domicile -3 mois (facture impérativement, pas d'échéancier ni d'attestation) et RIB.",4489,HONDA,NSS FORZA  125AD, Paris 12,Pro,moto-selection,2021-06-17 16:15:34.579173,http://www.moto-selection.com/moto-occasion/honda-nss-forza--125ad/1190062.html
moto-selection-1175240,1175240,SCOOTER,125,2019,0,2454,,,"Kymco  New People S 125 abs équipé de poignées chauffantes et d'un top case avec seulement 2454 kilomètres    ABS,Poignées chauffantes,Top case,Garantie constructeur jusqu'au 04/06/2021",2290,KYMCO,PEOPLE 125, Pontault Combault,Pro,moto-selection,2021-06-17 16:15:34.814817,http://www.moto-selection.com/moto-occasion/kymco-people-125/1175240.html
moto-selection-1190074,1190074,TRAIL,800,2012,0,12900,,,"MOTO EN EXCELLENT ETAT - ENTRETIEN A JOUR - PRETE A PRENDRE LA ROUTE  ABS,Béquille centrale,Poignées chauffantes,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Reprise possible,Dossier d'entretien complet,Double des clés ,Factures d'entretien,100% d'origine,En parfait état,Faible kilométrage,1ère main,Garantie 3 mois  TOUTES NOS MOTOS SONT CONTRÔLÉES DANS NOTRE ATELIER. GARANTIE 12 MOIS POSSIBLE DE 99EUR A 239EUR SELON MODÈLES.  RETROUVEZ TOUTES NOS OCCASIONS SUR NOTRE CHAINE YOUTUBE! https://www.youtube.com/channel/UC01ctXm0lSxQjZ2tTpb5ehg",6990,TRIUMPH,TIGER 800, Sevrey,Pro,moto-selection,2021-06-17 16:15:42.213080,http://www.moto-selection.com/moto-occasion/triumph-tiger-800/1190074.html
moto-selection-1179405,1179405,ROADSTER,955,1998,0,67310,,,"TRIUMPH SPEED TRIPLE T509 du 08-07-1998.  Aucun frais à prévoir, Entretien complet effectué et Pneu AV Neuf .  Garantie 3 mois.  Pour plus d'infos, Merci de bien vouloir téléphoner car il est très difficile de répondre à tous les Mails.  Financement, Reprise et Assurance Possibles.  Livraison Possible dans toute la France.  Du Mardi au Samedi de 9h à 12h et de 14h à 19h (18h le Samedi)  - CHEZ NOUS LE DEPOT-VENTE EST GRATUIT -  POUR TOUT RENSEIGNEMENT COMPLEMENTAIRE, VOTRE CONTACT: OLIVIER au 05.62.53.54.04  ",3399,TRIUMPH,SPEED TRIPLE 955, Tarbes,Pro,moto-selection,2021-06-17 16:15:42.449171,http://www.moto-selection.com/moto-occasion/triumph-speed-triple-955/1179405.html
moto-selection-1189990,1189990,ROADSTER,1300,2003,0,62200,,,CB1300 VENDU DANS L ETAT SANS REVISION NI GARANTIE XAVIER AU 0951658359 OU XAVIER@LEMANSMOTO.FR  ,3750,HONDA,CB, Ruaudin,Pro,moto-selection,2021-06-17 16:15:47.692798,http://www.moto-selection.com/moto-occasion/honda-cb/1189990.html
moto-selection-1190046,1190046,QUAD,1000,2017,0,350,,,"  ,Dépôt-vente,Disponible à l'essai",25999,YAMAHA,YXZ 1000R, Dechy,Pro,moto-selection,2021-06-17 16:15:56.406959,http://www.moto-selection.com/moto-occasion/yamaha-yxz-1000r/1190046.html
moto-selection-1190028,1190028,ROUTIÈRE,1000,2018,0,12890,,,"MOTARD CENTER  CONCESSIONNAIRE : KAWASAKI SUZUKI KTM  HONDA MASH PEUGEOT PIAGGIO  Possibilité de reprise, Financement, Assurances, Livraison partout en France,  Vente d'accessoires motos et motards, pièces détachées MOTO AXXE,  Pour une reprise, nous faire parvenir des photos récentes ainsi que le descriptif de la moto, a l'adresse mail : latitudemoto@orange,fr  (modèle, année, kilométrage, options, état des pneus, plaquettes, kit chaîne, révision,,,)   MOTARD CENTER 42 AV Pierre Mendes France 22950 TREQUEUX Tél : 0296604390  Mail : latitudemoto@orange,fr  Capot de selle,Lèche-roue,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Aucun consommable à prévoir,Très bon état général,1ère main,Dépôt-vente,Garantie 3 mois",10800,KAWASAKI,Z1000, Tregueux,Pro,moto-selection,2021-06-17 16:16:05.828827,http://www.moto-selection.com/moto-occasion/kawasaki-z1000/1190028.html
moto-selection-1190050,1190050,ROUTIÈRE,1200,2016,0,33979,,,"BMW R 1200 RS 30/03/2016 JMS MOTOS  5 AVENUE DE ST CHAMAND  84000 AVIGNON 04 65 00 00 65  OPTIONS:  KEYLESS RIDE + SHIFTER PRO + PACK CONFORT + PACK TOURING + PACK DYNAMIC. ANNONCE NON CONTRACTUELLE  Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Livraison possible,Reprise possible,1ère main,Disponible à l'essai,Garantie 3 mois",10990,BMW,R 1200, Avignon,Pro,moto-selection,2021-06-17 16:16:13.137057,http://www.moto-selection.com/moto-occasion/bmw-r-1200/1190050.html
moto-selection-1167809,1167809,SCOOTER,350,2018,0,4554,,,"  Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Livraison possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Transport possible,Aucun consommable à prévoir,Dossier d'entretien complet,1ère main,Disponible à l'essai,Garantie 12 mois  CONTACT ROMAIN 03.22.91.51.77",6790,PIAGGIO,MP3 350 ABS-ASR, Dury,Pro,moto-selection,2021-06-17 16:16:13.370627,http://www.moto-selection.com/moto-occasion/piaggio-mp3-350-abs-asr/1167809.html
moto-selection-1190088,1190088,SCOOTER,125,2020,0,150,,,"  Bulle haute,Top case,Assurance sur place,Financement possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Transport possible,Aucun consommable à prévoir,Dossier d'entretien complet,1ère main,Compatible Permis A2,Garantie constructeur jusqu'au 24/06/2022  SUD OUEST MOTO 83 rue de la Marne 33500 Libourne  contact : Sylvain ou Alexis tel: 05.57.55.28.81 mail: sud-ouest-moto@wanadoo.fr  Concessionnaire . APRILIA - MOTO GUZZI - VESPA - PIAGGIO - KAWASAKI - SUZUKI - YAMAHA ",3199,PIAGGIO,MEDLEY 125, Libourne,Pro,moto-selection,2021-06-17 16:16:21.813816,http://www.moto-selection.com/moto-occasion/piaggio-medley-125/1190088.html
moto-selection-1190012,1190012,ROADSTER,900,2019,0,8950,,,"* TRIUMPH STREET TWIN 2019 DISPONIBLE IMMÉDIATEMENT * Suivi d'entretien à jour & double des clés   *** REPRISE ET FINANCEMENT POSSIBLE *** Exemple sur 60 mois sans apport : 159EUR /mois    ABS,Compatible Permis A2,Disponible à l'essai  Votre contact : Cyril BERTELLI : 05 33 09 27 73 Bernard : 05 33 09 10 04  ",8390,TRIUMPH,STREET TWIN 900, Toulouse,Pro,moto-selection,2021-06-17 16:16:30.729726,http://www.moto-selection.com/moto-occasion/triumph-street-twin-900/1190012.html
moto-selection-1190111,1190111,SCOOTER,125,2020,0,5100,,,"  Démarches administratives sur place,Essai sur rendez-vous,Reprise possible,Transport possible,Révision faite,Disponible à l'essai,Garantie constructeur jusqu'au 29/12/2022",4790,YAMAHA,X-MAX, Paris 15,Pro,moto-selection,2021-06-17 16:16:30.971245,http://www.moto-selection.com/moto-occasion/yamaha-x-max/1190111.html
moto-selection-1190107,1190107,ROADSTER,1700,2020,0,3500,,,"  ABS,Démarches administratives sur place,Essai sur rendez-vous,Reprise possible,Transport possible,100% d'origine,A peu roulé,Etat exceptionnel,Disponible à l'essai,Garantie constructeur jusqu'au 17/09/2021",4490,YAMAHA,MT, Paris 15,Pro,moto-selection,2021-06-17 16:16:38.855193,http://www.moto-selection.com/moto-occasion/yamaha-mt/1190107.html
moto-selection-1190004,1190004,ROADSTER,800,2019,0,3600,,,"  ABS,AFU,Anti-démarrage,Anti-patinage,Pack alu brossé,Peinture vernie,Support de valises,Valises,1ère main,Disponible à l'essai,Garantie 3 mois",11390,DUCATI,SCRAMBLER, St etienne,Pro,moto-selection,2021-06-17 16:16:42.590918,http://www.moto-selection.com/moto-occasion/ducati-scrambler/1190004.html
moto-selection-1190340,1190340,TRAIL,685,2019,0,32100,,,"YAMAHA TRACER 700 ABS FULL, 1ère main, entretien suivi, pare carter, ligne complète Mivv homologuée, reprise et financement possible.  ABS,1ère main,Garantie 3 mois",6500,YAMAHA,TRACER 700, Lanester,Pro,moto-selection,2021-06-19 12:04:20.438801,http://www.moto-selection.com/moto-occasion/yamaha-tracer-700/1190340.html
moto-selection-1190398,1190398,SCOOTER,350,2019,0,9037,,,"MP3 350 SPORT ABS équipé  cligno led + poignées chauffantes + support tel  + éclairage full led  Révision des 10000 km effectuée  ,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 18/09/2021",6099,PIAGGIO,MP3 350 ABS-ASR, Boulogne Billancourt,Pro,moto-selection,2021-06-19 12:04:27.734911,http://www.moto-selection.com/moto-occasion/piaggio-mp3-350-abs-asr/1190398.html
moto-selection-1190243,1190243,CUSTOM,1200,2019,0,6670,,,"TRIUMPH BOBBER BLACK  MAT .   SUPERBE  .  SEULEMENT 6671 KMS  .  MOTO EQUIPEE DU TRACTION CONTROL  . FREINAGE ABS  . REGULATEUR DE VITESSE .   PHARE A LED .DOUBLE DISQUES .  MISE EN CIRCULATION LE 30/03/2019 . REVISION A JOUR .  MOTO GARANTIE 12 MOIS DANS TOUTE LA FRANCE .  FINANCEMENT ENVISAGEABLE TOUTES DUREES .  ,Garantie 12 mois",12490,TRIUMPH,BOBBER BLACK MAT, Montpellier,Pro,moto-selection,2021-06-19 12:04:32.992803,http://www.moto-selection.com/moto-occasion/triumph-bobber-black-mat/1190243.html
moto-selection-1190410,1190410,ROUTIÈRE,900,2019,0,11000,,,"  ,1ère main,Garantie 6 mois",8890,YAMAHA,TRACER 900, Champniers,Pro,moto-selection,2021-06-19 12:04:38.216435,http://www.moto-selection.com/moto-occasion/yamaha-tracer-900/1190410.html
moto-selection-1176708,1176708,ROADSTER,900,2020,0,1000,,,"BMW F 900 . Moto accidentée en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations n'hésitez pas nous contacter par téléphone ou par mail gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 60705   Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site BIKE-ECO   ",2800,BMW,BMW F 900, Pressigny Les Pins,Pro,moto-selection,2021-06-19 12:04:38.470163,http://www.moto-selection.com/moto-occasion/bmw-bmw-f-900/1176708.html
moto-selection-1190255,1190255,SCOOTER,125,2014,0,38880,,,"Yamaha XMAX 125. 1ère main, aucun frais à prévoir il sort de révision Reprise possible Ce scooter bénéficie d'une garantie et d'une assistance dépannage de 12 mois    Top case,Démarches administratives sur place,Financement & Assurance possibles ,Gravage possible,Livraison possible,Reprise possible,Garantie 12 mois  Pour tous nos véhicules nous pouvons vous proposer un financement adapté,  l'assurance et la livraison dans toute la France Plus d'infos et de photos rendez vous sur notre site www.planet-racing.fr N'hésitez pas à nous contacter au 02.32.82.88.05     ",2990,YAMAHA,X-MAX, Deville Les Rouen,Pro,moto-selection,2021-06-19 12:04:43.574124,http://www.moto-selection.com/moto-occasion/yamaha-x-max/1190255.html
moto-selection-1190406,1190406,SCOOTER,125,2018,0,10585,,,"  ABS,Démarches administratives sur place,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Aucun consommable à prévoir,Affaire à saisir,Garantie 6 mois",3890,YAMAHA,X-MAX, Anglet,Pro,moto-selection,2021-06-19 12:04:49.957589,http://www.moto-selection.com/moto-occasion/yamaha-x-max/1190406.html
moto-selection-1178775,1178775,ROUTIÈRE,1200,2018,0,19000,,,"  ABS,Anti-démarrage,Peinture vernie,Disponible à l'essai,Garantie 6 mois",9590,TRIUMPH,T 120, Luce,Pro,moto-selection,2021-06-19 12:04:50.187823,http://www.moto-selection.com/moto-occasion/triumph-t-120/1178775.html
moto-selection-1190169,1190169,ROUTIÈRE,900,2019,0,6000,,,"  ABS,AFU,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Financement possible,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Transport possible,Aucun consommable à prévoir,Double des clés ,Manuel d'origine,Révision faite,Trousse à outil,A peu roulé,Affaire à saisir,Première main,Très bon état général,Utilisation loisirs,Véhicule en dépôt vente,1ère main,Dépôt-vente,Disponible à l'essai",8000,KAWASAKI,Z 900, Troyes,Pro,moto-selection,2021-06-19 12:04:57.370054,http://www.moto-selection.com/moto-occasion/kawasaki-z-900/1190169.html
moto-selection-1190338,1190338,SCOOTER,125,2019,0,6831,,,"  Aucun consommable à prévoir,En parfait état,Première main,Très bon état général,1ère main,Compatible Permis A2,Disponible à l'essai",2790,YAMAHA,NMAX 125, Lescure D Albigeois,Pro,moto-selection,2021-06-19 12:05:02.762629,http://www.moto-selection.com/moto-occasion/yamaha-nmax-125/1190338.html
moto-selection-1190356,1190356,ROUTIÈRE,689,2019,0,4500,,,"Toutes options . bridable A2 * crédit total et reprise possible contactez nicolas au 0322718588   ABS,Anti-démarrage,Compatible Permis A2,Garantie 12 mois",6990,YAMAHA,MT-07 TRACER, Rivery,Pro,moto-selection,2021-06-19 12:05:08.000440,http://www.moto-selection.com/moto-occasion/yamaha-mt-07-tracer/1190356.html
moto-selection-1190314,1190314,CUSTOM,1130,2007,0,6740,,,"HARLEY DAVIDSON VROD  - Véhicule  Vendu dans l'état avec carte grise.  Notre référence véhicule à rappeler : 63079 Prévoir levier d'embrayage et quelque retouche esthétique  Livraison en France possible, Gam- motos vous propose plusieurs véhicules disponibles en stock, Véhicules visibles dans nos locaux Gam-moto rn7 motteux 45290 Pressigny les pins ou sur notre site BIKE-ECO Horaires : Lundi 13h30-17h30 Mardi au Vendredi 8h30-12h30 13h30-17h30    ",10000,HARLEY DAVIDSON,V-ROD, Pressigny Les Pins,Pro,moto-selection,2021-06-19 12:05:12.696278,http://www.moto-selection.com/moto-occasion/harley-davidson-v-rod/1190314.html
moto-selection-1187430,1187430,TRAIL,1000,2020,0,1758,,,"HONDA AFRICA TWIN CRF1000L STD ETAT PROCHE DU NEUF. TOP CASE GIVI. RIEN A PREVOIR, 1 ERE MAIN. REVISION UNIQUEMENT EN CONCESSION LIVRAISON POSSIBLE PARTOUT EN FRANCE SUR DEVIS.  ,1ère main,Garantie constructeur jusqu'au 11/02/2022",13290,HONDA,AFRICA TWIN CRF1000L STD, Seclin,Pro,moto-selection,2021-06-19 12:05:12.945455,http://www.moto-selection.com/moto-occasion/honda-africa-twin-crf1000l-std/1187430.html
moto-selection-1190145,1190145,ROADSTER,650,2018,0,9900,,,"TOP CASE  POT IXIL CAPOT DE SELLE  SUPPORT DE PLAQUE  TAMPONS DE PROTECTION   ,Garantie 6 mois",6290,KAWASAKI,Z650 - Z650, Dunkerque,Pro,moto-selection,2021-06-19 12:05:13.194524,http://www.moto-selection.com/moto-occasion/kawasaki-z650---z650/1190145.html
moto-selection-1190279,1190279,TRAIL,1000,2016,0,23719,,,"Moto Kawasaki Versys Modèle : 1000 Versys Coloris : Vert Mise en circulation : 24/02/2016 Kilométrage : 23 719 kms  Observations :  - Très bon état - Entretien à jour - Aucun consommable à prévoir  Accessoires :  - Pack grand tourer - Silencieux Ixil  Véhicule garantie 6 mois moteur  Prix tarif : 9 999 EUR  Reprise, location, financement et Assurance Possible  ************************************************** Retrouvez toutes nos occasions sur notre site Cholet-motos.fr ************************************** CHOLET-MOTOS 8 Avenue Francis Bouet 49300 CHOLET  Concessionnaire : Suzuki, Kawasaki, Aprilia, Piaggio, Gilera, Vespa et Mash  Magasin partenaire Moto Axxe  Horaires d'ouverture :  Du mardi au vendredi 9h00-12H00 . 14h00-19H00 Le samedi 9H00-12H00 . 14H00-18H00  Téléphone : 02.41.62.24.19 Mail : commercial@cholet-motos.fr  ,Disponible à l'essai,Garantie 6 mois",9999,KAWASAKI,VERSYS 1000, Cholet,Pro,moto-selection,2021-06-19 12:05:18.623511,http://www.moto-selection.com/moto-occasion/kawasaki-versys-1000/1190279.html
moto-selection-1190217,1190217,ROADSTER,850,2014,0,24500,,," Toutes options , crédit total et reprise possible contactez nicolas au 0322718588  ABS,Anti-démarrage,Dépôt-vente,Garantie 12 mois",5790,YAMAHA,MT-09, Rivery,Pro,moto-selection,2021-06-19 12:05:24.822734,http://www.moto-selection.com/moto-occasion/yamaha-mt-09/1190217.html
moto-selection-1170353,1170353,ROADSTER,702,2019,0,4381,,,"KAWASAKI Z 650. Moto accidentée en procédure RSV/VEI, vente réservée aux professionnels, Vente possible aux particuliers COMPLET uniquement pour la pièce ou pour la piste, Pour plus d'informations n'hésitez pas nous contacter par téléphone ou par mail gary@gam-motos, fr, Les véhicules accidentés sont vendus dans l'état sans aucune garantie,  Notre référence véhicule à rappeler : 61152   Tous nos véhicules sont visibles chez GAM-MOTOS rn7 motteux 45290 Pressigny ou sur notre site BIKE-ECO   ",1500,KAWASAKI,Z 650, Pressigny Les Pins,Pro,moto-selection,2021-06-19 12:05:25.067087,http://www.moto-selection.com/moto-occasion/kawasaki-z-650/1170353.html
moto-selection-1185656,1185656,ROADSTER,660,2021,0,1200,,,"  Financement & Assurance possibles ,Gravage possible,Reprise possible,Aucun consommable à prévoir,Révision faite,A peu roulé,Affaire à saisir,Bridable A2,En parfait état,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 25/02/2023",9990,APRILIA,TUONO 660, Villefranche Sur Saone,Pro,moto-selection,2021-06-19 12:05:25.310158,http://www.moto-selection.com/moto-occasion/aprilia-tuono-660/1185656.html
moto-selection-1190201,1190201,TRAIL,125,2015,0,4457,,,"CHEZ JMS YAM STORE 5 AV DE SAINT CHAMAND 84000 AVIGNON 0465000020  Top case,Démarches administratives sur place,Aucun consommable à prévoir,A peu roulé,Très bon état général,Dépôt-vente",2890,YAMAHA,TRICITY 125, Avignon,Pro,moto-selection,2021-06-19 12:05:31.192320,http://www.moto-selection.com/moto-occasion/yamaha-tricity-125/1190201.html
moto-selection-1190153,1190153,SCOOTER,125,2018,0,16492,,,"  ABS,Assurance sur place,Financement & Assurance possibles ,Financement possible,Gravage possible,Prix hors frais d'immatriculation,Reprise possible,Assistance routière,Dossier d'entretien complet,Double des clés ,Factures d'entretien,Manuel d'origine,Révision faite,Trousse à outil,En parfait état,Entièrement d'origine,Première main,1ère main,Garantie 3 mois",3699,HONDA,NSS FORZA 125, Paris 11,Pro,moto-selection,2021-06-19 12:05:36.416318,http://www.moto-selection.com/moto-occasion/honda-nss-forza-125/1190153.html
moto-selection-1188950,1188950,ROADSTER,1250,2009,0,51486,,,"Très Belle Bandit 1250 version N en vente chez MOTO42.  La moto est en très bon état général, voir excellent. Pneumatique et consommable en très bon états, vendue révisée,  pas de frais à prévoir. Elle est équipée d'un top case, selle confort, sabot, échappement léovince, saut de vent, poignée alu. Pour plus d'informations veuillez nous contacter.  ,Garantie 3 mois",3990,SUZUKI,GSF 1250 N BANDIT, Mably,Pro,moto-selection,2021-06-19 12:05:36.663768,http://www.moto-selection.com/moto-occasion/suzuki-gsf-1250-n-bandit/1188950.html
